NAME,GEOIDFQ,open_year,fuel_type_code,count
15-County Region,M010000US001,1999.0,BD,0.0
15-County Region,M010000US001,2000.0,BD,0.0
15-County Region,M010000US001,2001,BD,0
15-County Region,M010000US001,2002,BD,0
15-County Region,M010000US001,2003,BD,0
15-County Region,M010000US001,2004.0,BD,0.0
15-County Region,M010000US001,2005,BD,0
15-County Region,M010000US001,2006.0,BD,0.0
15-County Region,M010000US001,2007.0,BD,0.0
15-County Region,M010000US001,2008.0,BD,0.0
15-County Region,M010000US001,2009.0,BD,1.0
15-County Region,M010000US001,2010,BD,0
15-County Region,M010000US001,2011.0,BD,0.0
15-County Region,M010000US001,2012.0,BD,0.0
15-County Region,M010000US001,2013.0,BD,0.0
15-County Region,M010000US001,2014.0,BD,0.0
15-County Region,M010000US001,2015.0,BD,0.0
15-County Region,M010000US001,2016.0,BD,0.0
15-County Region,M010000US001,2017.0,BD,0.0
15-County Region,M010000US001,2018.0,BD,0.0
15-County Region,M010000US001,2019.0,BD,0.0
15-County Region,M010000US001,2020.0,BD,0.0
15-County Region,M010000US001,2021.0,BD,0.0
15-County Region,M010000US001,2022.0,BD,0.0
15-County Region,M010000US001,2023.0,BD,0.0
15-County Region,M010000US001,2024.0,BD,0.0
15-County Region,M010000US001,2025.0,BD,0.0
15-County Region,M010000US001,1999.0,CNG,0.0
15-County Region,M010000US001,2000.0,CNG,0.0
15-County Region,M010000US001,2001,CNG,0
15-County Region,M010000US001,2002,CNG,0
15-County Region,M010000US001,2003,CNG,0
15-County Region,M010000US001,2004.0,CNG,0.0
15-County Region,M010000US001,2005,CNG,0
15-County Region,M010000US001,2006.0,CNG,0.0
15-County Region,M010000US001,2007.0,CNG,0.0
15-County Region,M010000US001,2008.0,CNG,0.0
15-County Region,M010000US001,2009.0,CNG,0.0
15-County Region,M010000US001,2010,CNG,0
15-County Region,M010000US001,2011.0,CNG,0.0
15-County Region,M010000US001,2012.0,CNG,3.0
15-County Region,M010000US001,2013.0,CNG,0.0
15-County Region,M010000US001,2014.0,CNG,2.0
15-County Region,M010000US001,2015.0,CNG,3.0
15-County Region,M010000US001,2016.0,CNG,0.0
15-County Region,M010000US001,2017.0,CNG,0.0
15-County Region,M010000US001,2018.0,CNG,1.0
15-County Region,M010000US001,2019.0,CNG,0.0
15-County Region,M010000US001,2020.0,CNG,0.0
15-County Region,M010000US001,2021.0,CNG,0.0
15-County Region,M010000US001,2022.0,CNG,1.0
15-County Region,M010000US001,2023.0,CNG,0.0
15-County Region,M010000US001,2024.0,CNG,0.0
15-County Region,M010000US001,2025.0,CNG,0.0
15-County Region,M010000US001,1999.0,E85,0.0
15-County Region,M010000US001,2000.0,E85,0.0
15-County Region,M010000US001,2001,E85,0
15-County Region,M010000US001,2002,E85,0
15-County Region,M010000US001,2003,E85,0
15-County Region,M010000US001,2004.0,E85,0.0
15-County Region,M010000US001,2005,E85,0
15-County Region,M010000US001,2006.0,E85,1.0
15-County Region,M010000US001,2007.0,E85,1.0
15-County Region,M010000US001,2008.0,E85,4.0
15-County Region,M010000US001,2009.0,E85,1.0
15-County Region,M010000US001,2010,E85,0
15-County Region,M010000US001,2011.0,E85,8.0
15-County Region,M010000US001,2012.0,E85,0.0
15-County Region,M010000US001,2013.0,E85,3.0
15-County Region,M010000US001,2014.0,E85,6.0
15-County Region,M010000US001,2015.0,E85,2.0
15-County Region,M010000US001,2016.0,E85,2.0
15-County Region,M010000US001,2017.0,E85,1.0
15-County Region,M010000US001,2018.0,E85,0.0
15-County Region,M010000US001,2019.0,E85,0.0
15-County Region,M010000US001,2020.0,E85,1.0
15-County Region,M010000US001,2021.0,E85,2.0
15-County Region,M010000US001,2022.0,E85,11.0
15-County Region,M010000US001,2023.0,E85,1.0
15-County Region,M010000US001,2024.0,E85,0.0
15-County Region,M010000US001,2025.0,E85,0.0
15-County Region,M010000US001,1999.0,ELEC,0.0
15-County Region,M010000US001,2000.0,ELEC,0.0
15-County Region,M010000US001,2001,ELEC,0
15-County Region,M010000US001,2002,ELEC,0
15-County Region,M010000US001,2003,ELEC,0
15-County Region,M010000US001,2004.0,ELEC,0.0
15-County Region,M010000US001,2005,ELEC,0
15-County Region,M010000US001,2006.0,ELEC,0.0
15-County Region,M010000US001,2007.0,ELEC,0.0
15-County Region,M010000US001,2008.0,ELEC,0.0
15-County Region,M010000US001,2009.0,ELEC,0.0
15-County Region,M010000US001,2010,ELEC,0
15-County Region,M010000US001,2011.0,ELEC,4.0
15-County Region,M010000US001,2012.0,ELEC,7.0
15-County Region,M010000US001,2013.0,ELEC,1.0
15-County Region,M010000US001,2014.0,ELEC,2.0
15-County Region,M010000US001,2015.0,ELEC,12.0
15-County Region,M010000US001,2016.0,ELEC,10.0
15-County Region,M010000US001,2017.0,ELEC,21.0
15-County Region,M010000US001,2018.0,ELEC,19.0
15-County Region,M010000US001,2019.0,ELEC,65.0
15-County Region,M010000US001,2020.0,ELEC,60.0
15-County Region,M010000US001,2021.0,ELEC,141.0
15-County Region,M010000US001,2022.0,ELEC,100.0
15-County Region,M010000US001,2023.0,ELEC,108.0
15-County Region,M010000US001,2024.0,ELEC,96.0
15-County Region,M010000US001,2025.0,ELEC,5.0
15-County Region,M010000US001,1999.0,HY,0.0
15-County Region,M010000US001,2000.0,HY,0.0
15-County Region,M010000US001,2001,HY,0
15-County Region,M010000US001,2002,HY,0
15-County Region,M010000US001,2003,HY,0
15-County Region,M010000US001,2004.0,HY,0.0
15-County Region,M010000US001,2005,HY,0
15-County Region,M010000US001,2006.0,HY,0.0
15-County Region,M010000US001,2007.0,HY,0.0
15-County Region,M010000US001,2008.0,HY,0.0
15-County Region,M010000US001,2009.0,HY,0.0
15-County Region,M010000US001,2010,HY,0
15-County Region,M010000US001,2011.0,HY,0.0
15-County Region,M010000US001,2012.0,HY,0.0
15-County Region,M010000US001,2013.0,HY,0.0
15-County Region,M010000US001,2014.0,HY,0.0
15-County Region,M010000US001,2015.0,HY,0.0
15-County Region,M010000US001,2016.0,HY,0.0
15-County Region,M010000US001,2017.0,HY,0.0
15-County Region,M010000US001,2018.0,HY,0.0
15-County Region,M010000US001,2019.0,HY,0.0
15-County Region,M010000US001,2020.0,HY,0.0
15-County Region,M010000US001,2021.0,HY,1.0
15-County Region,M010000US001,2022.0,HY,0.0
15-County Region,M010000US001,2023.0,HY,0.0
15-County Region,M010000US001,2024.0,HY,0.0
15-County Region,M010000US001,2025.0,HY,0.0
15-County Region,M010000US001,1999.0,LNG,0.0
15-County Region,M010000US001,2000.0,LNG,0.0
15-County Region,M010000US001,2001,LNG,0
15-County Region,M010000US001,2002,LNG,0
15-County Region,M010000US001,2003,LNG,0
15-County Region,M010000US001,2004.0,LNG,0.0
15-County Region,M010000US001,2005,LNG,0
15-County Region,M010000US001,2006.0,LNG,0.0
15-County Region,M010000US001,2007.0,LNG,0.0
15-County Region,M010000US001,2008.0,LNG,0.0
15-County Region,M010000US001,2009.0,LNG,0.0
15-County Region,M010000US001,2010,LNG,0
15-County Region,M010000US001,2011.0,LNG,0.0
15-County Region,M010000US001,2012.0,LNG,0.0
15-County Region,M010000US001,2013.0,LNG,0.0
15-County Region,M010000US001,2014.0,LNG,0.0
15-County Region,M010000US001,2015.0,LNG,0.0
15-County Region,M010000US001,2016.0,LNG,1.0
15-County Region,M010000US001,2017.0,LNG,0.0
15-County Region,M010000US001,2018.0,LNG,0.0
15-County Region,M010000US001,2019.0,LNG,0.0
15-County Region,M010000US001,2020.0,LNG,0.0
15-County Region,M010000US001,2021.0,LNG,1.0
15-County Region,M010000US001,2022.0,LNG,0.0
15-County Region,M010000US001,2023.0,LNG,0.0
15-County Region,M010000US001,2024.0,LNG,0.0
15-County Region,M010000US001,2025.0,LNG,0.0
15-County Region,M010000US001,1999.0,LPG,1.0
15-County Region,M010000US001,2000.0,LPG,5.0
15-County Region,M010000US001,2001,LPG,0
15-County Region,M010000US001,2002,LPG,0
15-County Region,M010000US001,2003,LPG,0
15-County Region,M010000US001,2004.0,LPG,1.0
15-County Region,M010000US001,2005,LPG,0
15-County Region,M010000US001,2006.0,LPG,0.0
15-County Region,M010000US001,2007.0,LPG,0.0
15-County Region,M010000US001,2008.0,LPG,0.0
15-County Region,M010000US001,2009.0,LPG,0.0
15-County Region,M010000US001,2010,LPG,0
15-County Region,M010000US001,2011.0,LPG,3.0
15-County Region,M010000US001,2012.0,LPG,2.0
15-County Region,M010000US001,2013.0,LPG,1.0
15-County Region,M010000US001,2014.0,LPG,2.0
15-County Region,M010000US001,2015.0,LPG,3.0
15-County Region,M010000US001,2016.0,LPG,0.0
15-County Region,M010000US001,2017.0,LPG,2.0
15-County Region,M010000US001,2018.0,LPG,1.0
15-County Region,M010000US001,2019.0,LPG,0.0
15-County Region,M010000US001,2020.0,LPG,0.0
15-County Region,M010000US001,2021.0,LPG,0.0
15-County Region,M010000US001,2022.0,LPG,0.0
15-County Region,M010000US001,2023.0,LPG,0.0
15-County Region,M010000US001,2024.0,LPG,0.0
15-County Region,M010000US001,2025.0,LPG,0.0
Delaware,0500000US39041,1999,BD,0
Delaware,0500000US39041,2000,BD,0
Delaware,0500000US39041,2001,BD,0
Delaware,0500000US39041,2002,BD,0
Delaware,0500000US39041,2003,BD,0
Delaware,0500000US39041,2004,BD,0
Delaware,0500000US39041,2005,BD,0
Delaware,0500000US39041,2006,BD,0
Delaware,0500000US39041,2007,BD,0
Delaware,0500000US39041,2008.0,BD,0.0
Delaware,0500000US39041,2009,BD,0
Delaware,0500000US39041,2010,BD,0
Delaware,0500000US39041,2011.0,BD,0.0
Delaware,0500000US39041,2012,BD,0
Delaware,0500000US39041,2013.0,BD,0.0
Delaware,0500000US39041,2014,BD,0
Delaware,0500000US39041,2015,BD,0
Delaware,0500000US39041,2016.0,BD,0.0
Delaware,0500000US39041,2017.0,BD,0.0
Delaware,0500000US39041,2018.0,BD,0.0
Delaware,0500000US39041,2019.0,BD,0.0
Delaware,0500000US39041,2020.0,BD,0.0
Delaware,0500000US39041,2021.0,BD,0.0
Delaware,0500000US39041,2022.0,BD,0.0
Delaware,0500000US39041,2023.0,BD,0.0
Delaware,0500000US39041,2024.0,BD,0.0
Delaware,0500000US39041,2025.0,BD,0.0
Fairfield,0500000US39045,1999,BD,0
Fairfield,0500000US39045,2000,BD,0
Fairfield,0500000US39045,2001,BD,0
Fairfield,0500000US39045,2002,BD,0
Fairfield,0500000US39045,2003,BD,0
Fairfield,0500000US39045,2004,BD,0
Fairfield,0500000US39045,2005,BD,0
Fairfield,0500000US39045,2006,BD,0
Fairfield,0500000US39045,2007,BD,0
Fairfield,0500000US39045,2008.0,BD,0.0
Fairfield,0500000US39045,2009,BD,0
Fairfield,0500000US39045,2010,BD,0
Fairfield,0500000US39045,2011,BD,0
Fairfield,0500000US39045,2012.0,BD,0.0
Fairfield,0500000US39045,2013,BD,0
Fairfield,0500000US39045,2014.0,BD,0.0
Fairfield,0500000US39045,2015,BD,0
Fairfield,0500000US39045,2016.0,BD,0.0
Fairfield,0500000US39045,2017.0,BD,0.0
Fairfield,0500000US39045,2018,BD,0
Fairfield,0500000US39045,2019.0,BD,0.0
Fairfield,0500000US39045,2020,BD,0
Fairfield,0500000US39045,2021.0,BD,0.0
Fairfield,0500000US39045,2022.0,BD,0.0
Fairfield,0500000US39045,2023.0,BD,0.0
Fairfield,0500000US39045,2024.0,BD,0.0
Fairfield,0500000US39045,2025,BD,0
Fayette,0500000US39047,1999,BD,0
Fayette,0500000US39047,2000,BD,0
Fayette,0500000US39047,2001,BD,0
Fayette,0500000US39047,2002,BD,0
Fayette,0500000US39047,2003,BD,0
Fayette,0500000US39047,2004,BD,0
Fayette,0500000US39047,2005,BD,0
Fayette,0500000US39047,2006,BD,0
Fayette,0500000US39047,2007,BD,0
Fayette,0500000US39047,2008,BD,0
Fayette,0500000US39047,2009,BD,0
Fayette,0500000US39047,2010,BD,0
Fayette,0500000US39047,2011,BD,0
Fayette,0500000US39047,2012,BD,0
Fayette,0500000US39047,2013,BD,0
Fayette,0500000US39047,2014.0,BD,0.0
Fayette,0500000US39047,2015.0,BD,0.0
Fayette,0500000US39047,2016,BD,0
Fayette,0500000US39047,2017,BD,0
Fayette,0500000US39047,2018,BD,0
Fayette,0500000US39047,2019,BD,0
Fayette,0500000US39047,2020,BD,0
Fayette,0500000US39047,2021,BD,0
Fayette,0500000US39047,2022.0,BD,0.0
Fayette,0500000US39047,2023.0,BD,0.0
Fayette,0500000US39047,2024.0,BD,0.0
Fayette,0500000US39047,2025,BD,0
Franklin,0500000US39049,1999.0,BD,0.0
Franklin,0500000US39049,2000.0,BD,0.0
Franklin,0500000US39049,2001,BD,0
Franklin,0500000US39049,2002,BD,0
Franklin,0500000US39049,2003,BD,0
Franklin,0500000US39049,2004.0,BD,0.0
Franklin,0500000US39049,2005,BD,0
Franklin,0500000US39049,2006.0,BD,0.0
Franklin,0500000US39049,2007,BD,0
Franklin,0500000US39049,2008.0,BD,0.0
Franklin,0500000US39049,2009.0,BD,1.0
Franklin,0500000US39049,2010,BD,0
Franklin,0500000US39049,2011.0,BD,0.0
Franklin,0500000US39049,2012.0,BD,0.0
Franklin,0500000US39049,2013.0,BD,0.0
Franklin,0500000US39049,2014.0,BD,0.0
Franklin,0500000US39049,2015.0,BD,0.0
Franklin,0500000US39049,2016.0,BD,0.0
Franklin,0500000US39049,2017.0,BD,0.0
Franklin,0500000US39049,2018.0,BD,0.0
Franklin,0500000US39049,2019.0,BD,0.0
Franklin,0500000US39049,2020.0,BD,0.0
Franklin,0500000US39049,2021.0,BD,0.0
Franklin,0500000US39049,2022.0,BD,0.0
Franklin,0500000US39049,2023.0,BD,0.0
Franklin,0500000US39049,2024.0,BD,0.0
Franklin,0500000US39049,2025.0,BD,0.0
Hocking,0500000US39073,1999,BD,0
Hocking,0500000US39073,2000,BD,0
Hocking,0500000US39073,2001,BD,0
Hocking,0500000US39073,2002,BD,0
Hocking,0500000US39073,2003,BD,0
Hocking,0500000US39073,2004,BD,0
Hocking,0500000US39073,2005,BD,0
Hocking,0500000US39073,2006,BD,0
Hocking,0500000US39073,2007,BD,0
Hocking,0500000US39073,2008,BD,0
Hocking,0500000US39073,2009,BD,0
Hocking,0500000US39073,2010,BD,0
Hocking,0500000US39073,2011,BD,0
Hocking,0500000US39073,2012,BD,0
Hocking,0500000US39073,2013,BD,0
Hocking,0500000US39073,2014,BD,0
Hocking,0500000US39073,2015.0,BD,0.0
Hocking,0500000US39073,2016,BD,0
Hocking,0500000US39073,2017,BD,0
Hocking,0500000US39073,2018,BD,0
Hocking,0500000US39073,2019,BD,0
Hocking,0500000US39073,2020.0,BD,0.0
Hocking,0500000US39073,2021.0,BD,0.0
Hocking,0500000US39073,2022.0,BD,0.0
Hocking,0500000US39073,2023.0,BD,0.0
Hocking,0500000US39073,2024.0,BD,0.0
Hocking,0500000US39073,2025,BD,0
Knox,0500000US39083,1999,BD,0
Knox,0500000US39083,2000,BD,0
Knox,0500000US39083,2001,BD,0
Knox,0500000US39083,2002,BD,0
Knox,0500000US39083,2003,BD,0
Knox,0500000US39083,2004,BD,0
Knox,0500000US39083,2005,BD,0
Knox,0500000US39083,2006,BD,0
Knox,0500000US39083,2007,BD,0
Knox,0500000US39083,2008,BD,0
Knox,0500000US39083,2009,BD,0
Knox,0500000US39083,2010,BD,0
Knox,0500000US39083,2011,BD,0
Knox,0500000US39083,2012,BD,0
Knox,0500000US39083,2013,BD,0
Knox,0500000US39083,2014.0,BD,0.0
Knox,0500000US39083,2015.0,BD,0.0
Knox,0500000US39083,2016,BD,0
Knox,0500000US39083,2017.0,BD,0.0
Knox,0500000US39083,2018,BD,0
Knox,0500000US39083,2019,BD,0
Knox,0500000US39083,2020.0,BD,0.0
Knox,0500000US39083,2021.0,BD,0.0
Knox,0500000US39083,2022,BD,0
Knox,0500000US39083,2023.0,BD,0.0
Knox,0500000US39083,2024.0,BD,0.0
Knox,0500000US39083,2025,BD,0
Licking,0500000US39089,1999,BD,0
Licking,0500000US39089,2000.0,BD,0.0
Licking,0500000US39089,2001,BD,0
Licking,0500000US39089,2002,BD,0
Licking,0500000US39089,2003,BD,0
Licking,0500000US39089,2004,BD,0
Licking,0500000US39089,2005,BD,0
Licking,0500000US39089,2006,BD,0
Licking,0500000US39089,2007,BD,0
Licking,0500000US39089,2008,BD,0
Licking,0500000US39089,2009,BD,0
Licking,0500000US39089,2010,BD,0
Licking,0500000US39089,2011.0,BD,0.0
Licking,0500000US39089,2012,BD,0
Licking,0500000US39089,2013.0,BD,0.0
Licking,0500000US39089,2014,BD,0
Licking,0500000US39089,2015.0,BD,0.0
Licking,0500000US39089,2016,BD,0
Licking,0500000US39089,2017.0,BD,0.0
Licking,0500000US39089,2018,BD,0
Licking,0500000US39089,2019.0,BD,0.0
Licking,0500000US39089,2020.0,BD,0.0
Licking,0500000US39089,2021.0,BD,0.0
Licking,0500000US39089,2022.0,BD,0.0
Licking,0500000US39089,2023.0,BD,0.0
Licking,0500000US39089,2024.0,BD,0.0
Licking,0500000US39089,2025,BD,0
Logan,0500000US39091,1999,BD,0
Logan,0500000US39091,2000,BD,0
Logan,0500000US39091,2001,BD,0
Logan,0500000US39091,2002,BD,0
Logan,0500000US39091,2003,BD,0
Logan,0500000US39091,2004,BD,0
Logan,0500000US39091,2005,BD,0
Logan,0500000US39091,2006,BD,0
Logan,0500000US39091,2007,BD,0
Logan,0500000US39091,2008,BD,0
Logan,0500000US39091,2009,BD,0
Logan,0500000US39091,2010,BD,0
Logan,0500000US39091,2011,BD,0
Logan,0500000US39091,2012,BD,0
Logan,0500000US39091,2013,BD,0
Logan,0500000US39091,2014.0,BD,0.0
Logan,0500000US39091,2015,BD,0
Logan,0500000US39091,2016,BD,0
Logan,0500000US39091,2017,BD,0
Logan,0500000US39091,2018.0,BD,0.0
Logan,0500000US39091,2019.0,BD,0.0
Logan,0500000US39091,2020.0,BD,0.0
Logan,0500000US39091,2021.0,BD,0.0
Logan,0500000US39091,2022,BD,0
Logan,0500000US39091,2023.0,BD,0.0
Logan,0500000US39091,2024,BD,0
Logan,0500000US39091,2025,BD,0
Madison,0500000US39097,1999,BD,0
Madison,0500000US39097,2000,BD,0
Madison,0500000US39097,2001,BD,0
Madison,0500000US39097,2002,BD,0
Madison,0500000US39097,2003,BD,0
Madison,0500000US39097,2004,BD,0
Madison,0500000US39097,2005,BD,0
Madison,0500000US39097,2006,BD,0
Madison,0500000US39097,2007,BD,0
Madison,0500000US39097,2008,BD,0
Madison,0500000US39097,2009,BD,0
Madison,0500000US39097,2010,BD,0
Madison,0500000US39097,2011,BD,0
Madison,0500000US39097,2012,BD,0
Madison,0500000US39097,2013,BD,0
Madison,0500000US39097,2014,BD,0
Madison,0500000US39097,2015,BD,0
Madison,0500000US39097,2016.0,BD,0.0
Madison,0500000US39097,2017,BD,0
Madison,0500000US39097,2018,BD,0
Madison,0500000US39097,2019.0,BD,0.0
Madison,0500000US39097,2020,BD,0
Madison,0500000US39097,2021.0,BD,0.0
Madison,0500000US39097,2022.0,BD,0.0
Madison,0500000US39097,2023.0,BD,0.0
Madison,0500000US39097,2024.0,BD,0.0
Madison,0500000US39097,2025,BD,0
Marion,0500000US39101,1999,BD,0
Marion,0500000US39101,2000,BD,0
Marion,0500000US39101,2001,BD,0
Marion,0500000US39101,2002,BD,0
Marion,0500000US39101,2003,BD,0
Marion,0500000US39101,2004,BD,0
Marion,0500000US39101,2005,BD,0
Marion,0500000US39101,2006,BD,0
Marion,0500000US39101,2007.0,BD,0.0
Marion,0500000US39101,2008,BD,0
Marion,0500000US39101,2009,BD,0
Marion,0500000US39101,2010,BD,0
Marion,0500000US39101,2011.0,BD,0.0
Marion,0500000US39101,2012,BD,0
Marion,0500000US39101,2013,BD,0
Marion,0500000US39101,2014,BD,0
Marion,0500000US39101,2015,BD,0
Marion,0500000US39101,2016,BD,0
Marion,0500000US39101,2017,BD,0
Marion,0500000US39101,2018,BD,0
Marion,0500000US39101,2019.0,BD,0.0
Marion,0500000US39101,2020.0,BD,0.0
Marion,0500000US39101,2021.0,BD,0.0
Marion,0500000US39101,2022.0,BD,0.0
Marion,0500000US39101,2023.0,BD,0.0
Marion,0500000US39101,2024.0,BD,0.0
Marion,0500000US39101,2025,BD,0
Morrow,0500000US39117,1999,BD,0
Morrow,0500000US39117,2000,BD,0
Morrow,0500000US39117,2001,BD,0
Morrow,0500000US39117,2002,BD,0
Morrow,0500000US39117,2003,BD,0
Morrow,0500000US39117,2004,BD,0
Morrow,0500000US39117,2005,BD,0
Morrow,0500000US39117,2006,BD,0
Morrow,0500000US39117,2007,BD,0
Morrow,0500000US39117,2008,BD,0
Morrow,0500000US39117,2009,BD,0
Morrow,0500000US39117,2010,BD,0
Morrow,0500000US39117,2011,BD,0
Morrow,0500000US39117,2012,BD,0
Morrow,0500000US39117,2013,BD,0
Morrow,0500000US39117,2014,BD,0
Morrow,0500000US39117,2015.0,BD,0.0
Morrow,0500000US39117,2016.0,BD,0.0
Morrow,0500000US39117,2017,BD,0
Morrow,0500000US39117,2018,BD,0
Morrow,0500000US39117,2019,BD,0
Morrow,0500000US39117,2020,BD,0
Morrow,0500000US39117,2021,BD,0
Morrow,0500000US39117,2022,BD,0
Morrow,0500000US39117,2023,BD,0
Morrow,0500000US39117,2024.0,BD,0.0
Morrow,0500000US39117,2025,BD,0
Perry,0500000US39127,1999,BD,0
Perry,0500000US39127,2000,BD,0
Perry,0500000US39127,2001,BD,0
Perry,0500000US39127,2002,BD,0
Perry,0500000US39127,2003,BD,0
Perry,0500000US39127,2004,BD,0
Perry,0500000US39127,2005,BD,0
Perry,0500000US39127,2006,BD,0
Perry,0500000US39127,2007,BD,0
Perry,0500000US39127,2008,BD,0
Perry,0500000US39127,2009,BD,0
Perry,0500000US39127,2010,BD,0
Perry,0500000US39127,2011,BD,0
Perry,0500000US39127,2012,BD,0
Perry,0500000US39127,2013,BD,0
Perry,0500000US39127,2014,BD,0
Perry,0500000US39127,2015,BD,0
Perry,0500000US39127,2016,BD,0
Perry,0500000US39127,2017,BD,0
Perry,0500000US39127,2018,BD,0
Perry,0500000US39127,2019.0,BD,0.0
Perry,0500000US39127,2020,BD,0
Perry,0500000US39127,2021,BD,0
Perry,0500000US39127,2022,BD,0
Perry,0500000US39127,2023,BD,0
Perry,0500000US39127,2024,BD,0
Perry,0500000US39127,2025,BD,0
Pickaway,0500000US39129,1999,BD,0
Pickaway,0500000US39129,2000,BD,0
Pickaway,0500000US39129,2001,BD,0
Pickaway,0500000US39129,2002,BD,0
Pickaway,0500000US39129,2003,BD,0
Pickaway,0500000US39129,2004,BD,0
Pickaway,0500000US39129,2005,BD,0
Pickaway,0500000US39129,2006,BD,0
Pickaway,0500000US39129,2007,BD,0
Pickaway,0500000US39129,2008,BD,0
Pickaway,0500000US39129,2009,BD,0
Pickaway,0500000US39129,2010,BD,0
Pickaway,0500000US39129,2011,BD,0
Pickaway,0500000US39129,2012,BD,0
Pickaway,0500000US39129,2013,BD,0
Pickaway,0500000US39129,2014,BD,0
Pickaway,0500000US39129,2015,BD,0
Pickaway,0500000US39129,2016,BD,0
Pickaway,0500000US39129,2017,BD,0
Pickaway,0500000US39129,2018,BD,0
Pickaway,0500000US39129,2019,BD,0
Pickaway,0500000US39129,2020,BD,0
Pickaway,0500000US39129,2021,BD,0
Pickaway,0500000US39129,2022.0,BD,0.0
Pickaway,0500000US39129,2023.0,BD,0.0
Pickaway,0500000US39129,2024.0,BD,0.0
Pickaway,0500000US39129,2025,BD,0
Ross,0500000US39141,1999,BD,0
Ross,0500000US39141,2000,BD,0
Ross,0500000US39141,2001,BD,0
Ross,0500000US39141,2002,BD,0
Ross,0500000US39141,2003,BD,0
Ross,0500000US39141,2004,BD,0
Ross,0500000US39141,2005,BD,0
Ross,0500000US39141,2006,BD,0
Ross,0500000US39141,2007,BD,0
Ross,0500000US39141,2008,BD,0
Ross,0500000US39141,2009.0,BD,0.0
Ross,0500000US39141,2010,BD,0
Ross,0500000US39141,2011,BD,0
Ross,0500000US39141,2012,BD,0
Ross,0500000US39141,2013,BD,0
Ross,0500000US39141,2014,BD,0
Ross,0500000US39141,2015.0,BD,0.0
Ross,0500000US39141,2016.0,BD,0.0
Ross,0500000US39141,2017,BD,0
Ross,0500000US39141,2018,BD,0
Ross,0500000US39141,2019.0,BD,0.0
Ross,0500000US39141,2020.0,BD,0.0
Ross,0500000US39141,2021.0,BD,0.0
Ross,0500000US39141,2022.0,BD,0.0
Ross,0500000US39141,2023,BD,0
Ross,0500000US39141,2024.0,BD,0.0
Ross,0500000US39141,2025,BD,0
Union,0500000US39159,1999,BD,0
Union,0500000US39159,2000,BD,0
Union,0500000US39159,2001,BD,0
Union,0500000US39159,2002,BD,0
Union,0500000US39159,2003,BD,0
Union,0500000US39159,2004,BD,0
Union,0500000US39159,2005,BD,0
Union,0500000US39159,2006,BD,0
Union,0500000US39159,2007,BD,0
Union,0500000US39159,2008,BD,0
Union,0500000US39159,2009,BD,0
Union,0500000US39159,2010,BD,0
Union,0500000US39159,2011,BD,0
Union,0500000US39159,2012,BD,0
Union,0500000US39159,2013,BD,0
Union,0500000US39159,2014,BD,0
Union,0500000US39159,2015.0,BD,0.0
Union,0500000US39159,2016,BD,0
Union,0500000US39159,2017,BD,0
Union,0500000US39159,2018.0,BD,0.0
Union,0500000US39159,2019,BD,0
Union,0500000US39159,2020.0,BD,0.0
Union,0500000US39159,2021.0,BD,0.0
Union,0500000US39159,2022.0,BD,0.0
Union,0500000US39159,2023.0,BD,0.0
Union,0500000US39159,2024.0,BD,0.0
Union,0500000US39159,2025.0,BD,0.0
Delaware,0500000US39041,1999,CNG,0
Delaware,0500000US39041,2000,CNG,0
Delaware,0500000US39041,2001,CNG,0
Delaware,0500000US39041,2002,CNG,0
Delaware,0500000US39041,2003,CNG,0
Delaware,0500000US39041,2004,CNG,0
Delaware,0500000US39041,2005,CNG,0
Delaware,0500000US39041,2006,CNG,0
Delaware,0500000US39041,2007,CNG,0
Delaware,0500000US39041,2008.0,CNG,0.0
Delaware,0500000US39041,2009,CNG,0
Delaware,0500000US39041,2010,CNG,0
Delaware,0500000US39041,2011.0,CNG,0.0
Delaware,0500000US39041,2012,CNG,0
Delaware,0500000US39041,2013.0,CNG,0.0
Delaware,0500000US39041,2014,CNG,0
Delaware,0500000US39041,2015,CNG,0
Delaware,0500000US39041,2016.0,CNG,0.0
Delaware,0500000US39041,2017.0,CNG,0.0
Delaware,0500000US39041,2018.0,CNG,0.0
Delaware,0500000US39041,2019.0,CNG,0.0
Delaware,0500000US39041,2020.0,CNG,0.0
Delaware,0500000US39041,2021.0,CNG,0.0
Delaware,0500000US39041,2022.0,CNG,0.0
Delaware,0500000US39041,2023.0,CNG,0.0
Delaware,0500000US39041,2024.0,CNG,0.0
Delaware,0500000US39041,2025.0,CNG,0.0
Fairfield,0500000US39045,1999,CNG,0
Fairfield,0500000US39045,2000,CNG,0
Fairfield,0500000US39045,2001,CNG,0
Fairfield,0500000US39045,2002,CNG,0
Fairfield,0500000US39045,2003,CNG,0
Fairfield,0500000US39045,2004,CNG,0
Fairfield,0500000US39045,2005,CNG,0
Fairfield,0500000US39045,2006,CNG,0
Fairfield,0500000US39045,2007,CNG,0
Fairfield,0500000US39045,2008.0,CNG,0.0
Fairfield,0500000US39045,2009,CNG,0
Fairfield,0500000US39045,2010,CNG,0
Fairfield,0500000US39045,2011,CNG,0
Fairfield,0500000US39045,2012.0,CNG,0.0
Fairfield,0500000US39045,2013,CNG,0
Fairfield,0500000US39045,2014.0,CNG,0.0
Fairfield,0500000US39045,2015,CNG,0
Fairfield,0500000US39045,2016.0,CNG,0.0
Fairfield,0500000US39045,2017.0,CNG,0.0
